date,n,macro_score,ic_1d,q1_1d,q2_1d,q3_1d,q4_1d,q5_1d,ls_1d,ic_5d,q1_5d,q2_5d,q3_5d,q4_5d,q5_5d,ls_5d,ic_10d,q1_10d,q2_10d,q3_10d,q4_10d,q5_10d,ls_10d,ic_20d,q1_20d,q2_20d,q3_20d,q4_20d,q5_20d,ls_20d
2026-07-06,47,55.0,0.0913558833559472,-0.0005118476967698515,-5.629808732497842e-05,0.001073222690505915,0.0028136279017335125,0.0023227957587242942,0.002834643455494146,0.15865857210678425,-0.008877570756984487,-0.00040568850362321385,0.004351622306868548,0.0037264790459872804,0.0029803445518357453,0.011857915308820232,0.22405319493942746,-0.011423509833254719,0.0017267694874479138,0.002511913149031073,0.006106560909031857,0.014155585700347062,0.02557909553360178,-0.07192830309797361,0.0046465558007112275,0.017787954456495256,0.0013770338549003015,-0.014889108398164905,0.01975674528160324,0.015110189480892013
2026-07-07,47,55.0,0.2099390015620997,-0.002251850714051695,-0.0024892636544995663,0.0003989310534564651,0.0013486120635038956,0.0016789818080028996,0.003930832522054594,0.12506143221669558,-0.0012591440428413204,-0.008931596887287853,0.008481341996903745,0.002318530560816323,0.0004669106922917998,0.00172605473513312,0.13847532600970222,-0.00626600561241929,0.0010422344868958383,0.001142780938435845,0.00945766641481417,0.002629890256067946,0.008895895868487236,-0.022953947568205336,-0.0005363183021650731,0.019145567191441906,-0.008320436211477525,0.016375433155326264,0.0033355561424179836,0.0038718744445830565
2026-07-08,47,55.0,0.1693072753313222,-0.002434086133765334,0.0036176433300384695,0.0008761614017032016,0.00182867031142038,0.00174667062418854,0.004180756757953874,0.24632820796155486,-0.015007094629063356,0.015083105916340545,-0.0014309872001112335,0.00851346515649247,0.000837540648470514,0.01584463527753387,0.2577194419917019,-0.025243579338804646,0.015416694282648987,0.006987221869444005,0.014973205815596358,0.004540184656618729,0.029783763995423373,0.057187464242717784,-0.015778230344257137,0.02063035835235573,0.010935971179389482,0.02263026310646385,-0.004038260618126077,0.011739969726131061
2026-07-09,47,55.0,0.2790872807947659,-0.002441619224459124,-0.003333589256960318,-0.0009325558759209053,-0.0020755759065684953,0.003594484992022229,0.006036104216481352,0.47499787562416945,-0.017444737843023417,-0.00345162021995297,0.004048580427705333,0.007790900836795049,0.00789746826645219,0.025342206109475608,0.38788793886211403,-0.026110150554247535,0.0038511779279623757,0.008943289383252654,0.0029080100135634814,0.013375879844094152,0.039486030398341684,0.18318537166363183,-0.02385930967283646,0.026666582225325412,0.017927055145328528,-0.0012727577061467283,0.009881732417531774,0.03374104209036823
2026-07-10,47,55.0,0.3359162717522948,-0.0058809463136259895,-0.0021812426183519776,-0.00012462354821858314,0.005360849302209086,-0.0005838477750518267,0.005297098538574163,0.3626322844136066,-0.014977478982376603,-0.005701462751324511,0.010395565407820884,0.007024511711195953,0.008934260411759425,0.023911739394136027,0.37957555651266367,-0.02276801257980986,0.0029983706339670796,0.00853800481128757,0.002727422146127645,0.017617215186578265,0.04038522776638813,0.20424449506440098,-0.020545962811958397,0.026730227431177207,0.00025443578044799243,-0.0031476438379598338,0.02159803742411876,0.04214400023607716
2026-07-13,47,55.0,0.5507372082059475,-0.0042896519100143245,0.0005393177487561394,-0.001134429132356507,0.003785108325419747,0.006645894814822417,0.010935546724836742,0.2945359935539209,-0.011358598156357258,-0.0005217803735636393,0.0041275125012641845,0.007656501371698327,0.011993682161455587,0.023352280317812845,0.28031222943647593,-0.01624255587060054,0.007167717569724107,0.010058805218561902,-0.002234588955676754,0.017011923108757897,0.03325447897935843,0.1068516914188547,-0.008372927818627262,0.015783970387002424,0.018534814912478673,-0.009337338290444018,0.009634833129749554,0.018007760948376816
2026-07-14,47,55.0,0.17093621953860966,0.0011500572255399243,0.0002844214855427518,-0.004121716511953181,-0.0006415976615566304,0.005715226053901979,0.004565168828362054,0.19927138448242518,-0.007121916857750088,0.0036590860095756517,-0.0019319759977420488,0.0015250165110396205,0.009745312883862146,0.016867229741612234,0.2093910862480736,-0.011435231591349748,0.005759007209271904,0.0036398501023200535,-0.0033430995943430413,0.01691429620382425,0.028349527795174,0.10131267139094861,-0.01255382759435315,-0.00687166567593721,0.018042530587481755,-0.004688372942000628,0.006461997622505544,0.019015825216858694
2026-07-15,47,55.0,0.33067360564092535,-0.004356311302024097,-0.0036742363771253717,0.0032792572528855812,-6.721579944003742e-05,0.002481822744170181,0.006838134046194278,0.3019369765093394,-0.005098754894616408,-0.005597455308005101,0.00675683113227451,0.0021375535421910563,0.008364522541284425,0.013463277435900832,0.2300086734113658,-0.005452936394905505,0.007383140801611831,0.001974640082653667,-0.0014457088356207431,0.012421990306277175,0.01787492670118268,0.14067649633229085,-0.010422789015296618,0.004411058141430761,-0.001091341046430916,0.004718251974264953,-0.00047270080497266995,0.009950088210323949
2026-07-16,47,55.0,0.31281621442357765,-0.0039531586615941024,0.00018236191602439956,0.000525647589777356,0.0031486289612735353,0.002351417025119851,0.006304575686713953,0.19283587340159547,-0.0005962133671804759,-0.010364809121497422,0.0009216872882773755,0.010819677949259433,0.0022564293129339386,0.0028526426801144143,0.024458643013155888,0.008655906550410587,-0.007266205734022319,0.0014535925777652775,0.015215034509166257,0.004573772355815098,-0.0040821341945954884,-0.019890716776656325,0.008240562117173666,-0.0177750678837483,-0.004987722897007564,0.014956528729221276,-0.008622914700776673,-0.01686347681795034
2026-07-17,47,55.0,0.3736231969414178,-0.005229640492435905,-0.0003269830238734617,0.00247693184164831,0.0011582274332368654,0.00453211294065734,0.009761753433093245,0.05024428321604644,-0.006517813546219808,0.0072752602444907544,0.00302824371161978,0.0052065645841632546,-0.005400961350612954,0.0011168521956068543,-0.01520626753258943,-0.0014336286281106613,0.012452416186168498,0.002015052448188238,0.014521214229803162,-0.00808652999773275,-0.006652901369622087,-0.0528461160638279,-0.013007691199438166,0.005962336075188677,0.014842138238819032,-0.006552668447133092,-0.01616758897146734,-0.003159897772029175
2026-07-20,47,55.0,0.11664691139012492,-0.0006593467433049126,-0.00033061457339519,-0.0019436445204813052,0.0007584844374355729,0.0019990905697196194,0.002658437313024532,0.14533152618908474,-0.00613634836491112,0.002997033151689976,0.0033704640500954314,0.0016380284550186906,0.003280912443112449,0.009417260808023568,0.12347107378181293,-0.005252589649547839,0.0019182568382129566,0.008956088175142346,0.009490678901367665,0.005079015593096215,0.010331605242644055,0.020472487175064065,-0.011726674000316673,-0.01025853810579115,0.002198100780261364,-0.0016816429160068586,-0.0010580413106045627,0.010668632689712111
2026-07-21,47,55.0,0.1640936689646697,0.0006519160826265913,-0.0006109986173336641,0.0017110410207190003,-0.00027254780325425276,0.0025880355701266788,0.0019361194875000874,0.2016189653558151,0.0003216296025471799,-0.007592926517584118,0.006491533897972721,-0.0010593341526696281,0.007099229702728671,0.006777600100181491,0.11772188513462563,0.0012682869179508004,-0.013205843480477228,0.014971978884435319,0.013631056480942884,0.006118237663050308,0.004849950745099507,0.06811217126158595,-0.009382572228227415,-0.028771659952900985,0.018637620512368377,0.01766440720440902,-0.016959340275088785,-0.00757676804686137
2026-07-22,47,55.0,0.1855610508879969,-0.0013908620338237477,-2.7735935845312693e-05,-0.00545658972099657,-0.0012647376808813014,0.00261361807881387,0.0040044801126376175,0.23818197837571184,-0.005654177734743926,0.00696333070313895,-0.0157200554197167,0.01305776723382132,0.009119091646786093,0.014773269381530018,0.1776968243623604,-0.005887745689828283,0.006762522065070022,-0.006532030702347585,0.010984733954319032,0.01289264825121618,0.018780393941044464,0.1388382932945094,-0.02220663930218817,-0.003820817129350143,0.004697111827686112,0.005260621066304912,-0.007300851051819421,0.01490578825036875
2026-07-23,47,55.0,0.6121198144321642,-0.00791835963849038,-0.0018813604834232692,-0.0007834000956928137,0.005848049648914635,0.006261026608794173,0.014179386247284553,0.6583208093057047,-0.01845137969796724,-0.008376198268576286,0.006671507277662365,0.01714897498508472,0.02330705154544469,0.04175843124341193,0.5214525303749534,-0.02975265672783608,-0.0002601411428537759,0.01834114821936672,0.014431229419120117,0.0249317820770103,0.05468443880484638,0.3853359572431459,-0.04004290481002184,-0.0028042875454688965,0.008580038833984073,-0.0020190701376091827,0.022654013626763468,0.0626969184367853
2026-07-24,47,55.0,0.2862098877290751,-0.002106242385726187,-0.000845783765416762,-0.0013112551638532323,0.003949458580260325,0.004167081976184939,0.006273324361911126,0.42810060782748927,-0.010875566304339623,0.007708068959164229,-0.01113469003289865,0.008215175559400854,0.02056146496009127,0.03143703126443089,0.318300087262335,-0.023053854645469905,0.021509432484543425,-0.0043473650156091725,0.007222256225034375,0.015054398058320461,0.03810825270379037,0.23440300704114553,-0.025867793923749372,0.005546681309175387,0.0029028673030513006,-0.0014957839302776178,0.013795142649690496,0.03966293657343987
2026-07-27,47,55.0,0.4911388032003454,-0.0030438874651803616,-0.004720976482167261,0.003826549146209765,0.0009266948044315764,0.00572315831846244,0.008767045783642801,0.49096533764706063,-0.010609195381554548,-0.007055951428870144,-0.0004929796937297865,0.01149913042599572,0.020387077293855048,0.030996272675409595,0.34953308986885895,-0.012961713896885751,-0.006538499865391045,-0.0003698842341262609,0.013726435333293183,0.017168533542421295,0.030130247439307048,0.3438087266104608,-0.018417049402482087,-0.016851687596537546,-0.0019143956621935354,0.017293638589845894,0.014106887404393854,0.032523936806875944
2026-07-28,47,55.0,0.36010407692458174,-0.002253990313982024,-0.0007873027283458795,0.001872551056890474,0.002010460215419865,0.005980629048683994,0.008234619362666017,0.5439722472232603,-0.015104643246990535,-0.007067935252419999,0.014405403629409083,0.012323307848857108,0.012273463275445762,0.027378106522436295,0.41410812442740114,-0.025611684080919506,-0.011121713107000743,0.016069450555317253,0.0007127740199783301,0.009219959860488281,0.03483164394140779,0.22538305906422923,-0.017548191887588514,-0.007943318013338375,-0.005020194313723371,-0.0070078736348004505,0.023833996930061985,0.0413821888176505
2026-07-29,47,55.0,0.46112926248207614,-0.006195546514107942,-0.0009767400976689045,0.002563497879268073,0.0063909505659451304,0.0042749297814342335,0.010470476295542175,0.39104917895501956,-0.010660073347424437,-0.010340593548031752,0.00870774000691894,0.013870642302674999,0.00810612897859373,0.018766202326018167,0.3111972025929196,-0.01615311389831602,-0.02276519959109861,0.004809403993289785,0.008973506076389512,0.005707597146824772,0.021860711045140792,0.1960160752118167,-0.009456023494683686,-0.022528588268385465,-0.004960526660657405,-0.0031981340591667184,0.021192470140555763,0.03064849363523945
2026-07-30,47,55.0,0.44146983310979954,-0.005606220344874013,-0.0016901606258641468,-0.0032443513116730983,0.0012091989502913186,0.00542251776224556,0.011028738107119573,0.26939200425128434,-0.004371551951364927,-0.00774336532547135,0.0031475277781759146,0.0013634205333832553,0.01253493083915046,0.01690648279051539,0.21544421717971357,-0.005125426079740458,-0.027081455877495813,-0.007676394914137124,-0.006911474782215075,0.013486098348676322,0.01861152442841678,0.14010234520301823,0.0004356038438902754,-0.017175086705770417,-0.0024682097784617138,-0.020721262607943453,0.0279143524305396,0.027478748586649324
2026-07-31,47,55.0,0.2970308490746615,-0.002398920043328934,-0.0022600591813932824,0.0020427548255869863,0.0012990114779441884,0.003647867969906282,0.006046788013235216,0.11911301325555823,-0.004276184088718604,-0.002339887019128178,-0.0028815191062454065,0.0014723924249001844,0.007304905531665617,0.011581089620384222,0.13732689635046155,-0.0029223488876299886,-0.01649925001766355,-0.016936666320058896,-0.005406216068452646,0.005147037426401569,0.008069386314031557,0.04510104385404632,0.004550484261017973,-0.011653249503004393,-0.02056160731971446,0.013557236931950335,-0.0019028341002438665,-0.0064533183612618394
2026-08-03,47,55.0,0.29213288534938,-0.003175654354613777,-0.0016762832070700531,0.006168335176240454,-0.0009019107948805313,0.004263781359102892,0.0074394357137166685,0.20707202344341444,-0.00831893933851926,-0.006220233801923418,0.0102428754789171,-0.0018690116507615996,0.003003989006001251,0.011322928344520512,0.06944805924477541,-0.01648765068293533,-0.004886556419064226,-0.001751871569495436,-0.009011127316990275,-0.008947313880523378,0.007540336802411951,-0.21944661518228367,0.0009227075269182428,0.012623375255309186,0.003033648929649561,-0.01128652992513779,-0.01919323211163232,-0.020115939638550562
2026-08-04,47,55.0,0.07239923777481032,-0.0017522373416010261,0.001760118100518768,-0.0010203696293325946,-0.00024066405759839673,0.0009018784957715686,0.0026541158373725947,0.12207251672733592,-0.004997136522130042,-0.015596338014549873,0.0010193757533414462,-0.010700061681322339,0.0011992904065445177,0.006196426928674559,0.02047071100022592,-0.0032669928756371646,-0.018846478985825033,0.0028451042072002997,-0.024626341262517417,-0.0009654345887897709,0.0023015582868473935,-0.0894581636083319,0.023633746444359106,-0.0216288049858226,-0.008049631274803404,-0.007848796268481291,-0.005952048414865907,-0.029585794859225013
2026-08-05,47,55.0,0.3851046631511632,-0.002232541734791105,-0.0026757229037250086,-0.001409449710987899,0.004650833712364716,0.004739565947039848,0.006972107681830953,0.1340349263039634,-0.004244515671046334,-0.010338539937956092,-0.007977745117645077,-0.005256350646500291,-0.0012252558124816516,0.0030192598585646823,0.03209205526259694,0.0026479387701073944,-0.016473347285019257,-0.01049706465466349,-0.008912079451852933,-0.007614314462948813,-0.010262253233056207,0.0058979993455583555,0.007562439248545316,-0.008546796936282564,-0.007432117522136868,-0.004668618251498821,-0.007853512948783758,-0.015415952197329073
2026-08-06,47,55.0,0.26426114133940354,-0.0050655881030019275,-0.0033203356834433035,-0.0013513269078248137,8.188990609166631e-05,0.00011494872069092165,0.0051805368236928495,0.056784341530698966,-0.005311854715424347,-0.014408824753060552,-0.009124865683180149,-0.003508871631778401,-0.004738014423323977,0.0005738402921003699,-0.07210801821668188,-0.0012075665420554493,-0.011614480567600196,-0.0008779608746130904,-0.01743076767505405,-0.009785399540043848,-0.008577832997988399,-0.08506086190596555,0.009206110750818198,-0.01042672081672908,-0.001270636406729136,-0.0010354030583729942,-0.016462729750399484,-0.025668840501217684
2026-08-07,47,55.0,0.009658483470624568,0.0005341455018012994,-0.0021110593984624876,-0.0017437018209342575,0.0014489026542279237,0.00051684769614887,-1.729780565242942e-05,-0.011567046072604274,-0.008290042841160444,-0.010394763184201294,-0.0021335428433518024,-0.006139650376625967,-0.007528543339001015,0.0007614995021594292,0.18322200979005168,-0.015038873012201054,-0.014789888487021055,0.011187594105201685,0.0032932598323585946,-0.004206714717026383,0.010832158295174671,-0.04083167263629309,-0.002346817733590495,0.0020191969456694486,0.004043103655156736,0.012372169257627531,-0.008817942971726778,-0.006471125238136283
2026-08-10,47,55.0,0.3119488866571537,-0.00767744194685902,-0.004347311080645492,-0.0026708502881774227,-0.0066038851830465765,0.0020317033402168384,0.009709145287075858,0.18450952684392538,-0.020252679778937112,0.004057799844630925,-0.00344288573349891,-0.016935918432390996,0.0005199335998719393,0.020772613378809052,0.2271820529519846,-0.02350627867369324,-0.001987922947612396,0.010929750790037588,-0.003568431284758222,0.002237580048702571,0.02574385872239581,0.11200092557088169,-0.02467914237947073,0.006245036848230153,0.012301960028191653,0.0032707788608502984,0.0092506597026994,0.03392980208217013
2026-08-11,47,55.0,0.35093096106072214,-0.003309630406765261,-0.0024592524634588636,-0.0029365493548272584,0.004877155943665211,0.0026745125739199294,0.005984142980685191,0.33618596269682627,-0.011086008865400484,-0.009005437478285042,-0.012570089577120766,0.011630016824288337,0.005774220862330337,0.01686022972773082,0.2576616184687062,-0.012455192178836939,-0.005557864842680865,-0.008591747251559558,0.009119843645008471,0.01690123599843374,0.029356428177270678,0.16809298134841313,-0.002852896461152206,-0.010460339912434169,-0.001204090157479391,0.00046578088209811883,0.03193425461593132,0.03478715107708353
2026-08-12,47,55.0,0.4665201835290668,-0.004179587134316143,-0.0033562841719209646,-0.004502458972034995,-1.9237816931410518e-05,0.006155091662704326,0.010334678797020469,0.4498091853833181,-0.01085914136835744,-0.013982297525794407,0.0017311651008876244,-0.004352631441006973,0.016208032665656923,0.02706717403401436,0.171620216251149,-0.004590118553079059,-0.009237443601491535,-0.006919403371139166,0.0009759348708586129,0.02109943372437082,0.02568955227744988,0.11304498745653516,0.014208518830131477,-0.006838610269157918,-0.022017670202418682,0.011857022842239539,0.025534872261975282,0.011326353431843805
2026-08-13,47,55.0,0.5550479972354379,-0.006281431684895866,-0.007332905447708728,-0.0011425129633321084,0.000905730860432811,0.006025406464653526,0.012306838149549392,0.38504683962816755,-0.00883113643104957,-0.012463169001060839,0.010167911310413526,-0.001903857093695227,0.008691603454193541,0.01752273988524311,0.2075286240314602,-0.00017416368523517355,-0.012282116980711058,0.014167570608206788,0.0038799584945137123,0.016122200153672918,0.01629636383890809,0.13056551492422322,0.008858126024705214,-0.01813089925543189,0.013372908169361838,0.00231982397142505,0.022308027423670183,0.013449901398964969
2026-08-14,47,55.0,0.3888278552698279,-0.005209648826967561,0.0003101413129020298,-0.006207505898462677,0.0004354687149364489,0.00596363498057062,0.011173283807538181,0.11958596143634802,0.00023659215257496591,0.004373551439880324,-0.006883432838083323,0.010091161520680758,0.005025110348188335,0.0047885181956133695,-0.010929277906900278,-0.00012754158934121795,0.02037178535592817,-0.005214630591430359,0.0018390558535773093,0.0038665524240456303,0.003994094013386848,0.06638524358265355,-0.005883404460857222,0.030277095136891807,-0.009931337332153,0.010870703379973413,0.01324472372800641,0.019128128188863634
2026-08-17,47,55.0,0.11719811516562272,0.0005138580977958052,-0.0033890416044941463,0.0028756864375897554,0.003125131893005796,0.00029362938950344697,-0.0002202287082923582,0.16923477212125193,0.0004790501435011918,0.0008635031430838596,0.007333376282884009,0.006870225074448961,0.005307786606917808,0.004828736463416616,-0.010002601837026507,-0.0004323312597394158,0.01418114321127242,0.01474633844064683,-0.005373250485870007,0.0050079717895292085,0.005440303049268624,,,,,,,
2026-08-18,47,55.0,0.10488883788620516,-0.0031086559057158735,0.0021528942604998294,0.002931642222582045,-0.0010614264771088783,0.0017939864301770082,0.004902642335892882,0.2010465762570757,-0.012234632553679126,0.011883219427214462,0.012263260965040391,-0.004407120469561081,0.007988596326274433,0.020223228879953557,0.049842435643830674,-0.009047942054193247,0.018334837793985384,0.021567950499881312,-0.01180528552074637,0.00889739281670331,0.017945334870896557,,,,,,,
2026-08-19,47,55.0,0.1317219853841366,-0.0014684822662975772,0.0016564176203567068,-0.002296055877701381,0.0024751438413491084,0.002121368180133365,0.003589850446430942,0.3498901376468001,-0.008724629483375346,9.179340732683943e-06,-0.005227624838371889,0.025538509444514364,0.0037968786845503644,0.01252150816792571,0.16306233484778984,-0.006280518704056481,0.013167102910362506,-0.014585144883408611,0.03076842187894444,-0.0013022837934751341,0.004978234910581347,,,,,,,
2026-08-20,47,55.0,0.519182400981387,-0.0026342393394096497,-0.0016055344088101596,0.001994340381141682,0.0032345900799910015,0.008727330741055538,0.011361570080465188,0.3530024009345548,-0.007045098050711606,0.006653291795064575,0.0028209348538775153,0.0029073997836902934,0.020454710663714303,0.027499808714425908,0.08337910927889076,-0.005253131012204415,0.009759093349166545,0.006462756264455533,-0.00664986665587856,0.015930490168472523,0.02118362118067694,,,,,,,
2026-08-21,47,55.0,0.3996299722479186,-0.004855907714805685,-0.0007011418752565193,0.00011439109562352525,0.0010582764220692746,0.006368288210188144,0.011224195924993829,0.3715309898242368,-0.009545674514349933,-0.01714692868359993,0.011684256005967243,0.01662962708893576,0.005351496816674661,0.014897171331024594,0.20282146160962072,-0.0038677103789615972,-0.016652681576604773,0.01875115208479445,0.02919552617723346,-6.579308261466244e-05,0.003801917296346935,,,,,,,
2026-08-24,47,55.0,0.4363110732936567,-0.0057248141273915755,-0.004018979974962983,-0.0026794901487536826,0.005024498314512337,0.004462698626935024,0.0101875127543266,0.32986412313017643,-0.009459838822307342,-0.004275183422776835,-0.004376603629741349,0.00850660836905728,0.015609692636229489,0.025069531458536833,0.20358485145334815,-0.0076187266578322975,0.00021364191866260176,0.002669384859743921,0.009860907607053925,0.01681662977326952,0.02443535643110182,,,,,,,
2026-08-25,47,55.0,0.21983867786292835,-0.0013733971205991504,-0.0004519105386836253,0.0013294919372339484,0.0015073038249164344,0.001587252392629701,0.0029606495132288514,0.3349619833929363,-0.014110913538890229,0.012040080536831005,-0.0024376738668964787,0.00978056841741838,0.010466213369585697,0.024577126908475924,0.1540952331679916,-0.012797232666052956,0.02488362591931287,-0.0009424014695703642,0.011781157779963802,0.005261779212675721,0.018059011878728676,,,,,,,
2026-08-26,47,55.0,0.33271655131708605,-0.00048005933727256477,-0.00039651148077754803,0.005829612435249352,0.0014621271604714492,0.007494892840576406,0.00797495217784897,0.30207008412938086,-0.015107810660055565,0.0035178734194701734,0.006488521104187973,0.008899538099198214,0.003213155406493917,0.018320966066549482,0.18919856724183273,-0.015973281702395193,0.011408060826696407,0.01311641558636958,0.014919786504390568,0.003665003355680818,0.01963828505807601,,,,,,,
2026-08-27,47,55.0,0.47113244272149923,-0.007787847315204532,-0.00457000430663231,-0.0010699454037948475,-0.0021593213817261148,0.005380881802028459,0.013168729117232991,0.4045216702601385,-0.01435162751226523,-0.005191676201568808,0.0014440607429684782,0.007030156499954546,0.006276546534027638,0.020628174046292868,0.3092312596556919,-0.01167690278830732,-0.009805563605150157,0.009018058503136705,0.017523247832361893,0.00533977213125979,0.01701667491956711,,,,,,,
2026-08-28,47,55.0,0.24575707892614113,-0.0028714204051360605,0.0010212283450372246,-0.00036515641908283245,0.001814881484344524,0.002812926054578724,0.005684346459714784,0.4214878466570924,-0.008817510277313045,0.0022962294362891666,0.004913357440814201,0.008935017985779274,0.011979663474080282,0.020797173751393325,0.30630005813453404,-0.011379899888815114,-0.0034836996877781992,0.007848557687073278,0.012602941183676145,0.012292162709424537,0.023672062598239653,,,,,,,
